UserGuid,EmailAddress,CustomerNumber,AgreementNumber,LinkedAdminAgreement,AdminInvoiced,AgreementSignupDate,CustomerSignupDate,CustomerType,Segment,Commodity,ProductName,TariffCode,DistributionRegion,MeterPointEIC,MeterSerialNumber,SmartMeterInstalled,MeterReadingFrequency,LastMeterReadingDate,LastMeterReadingValue,AnnualConsumptionKWh,AnnualGasConsumptionM3,CurrentAccountingYearEndDate,InvoiceDeliveryMethod,InvoiceFrequency,LastInvoiceDate,LastInvoiceAmountEUR,OutstandingBalanceEUR,PaymentMethod,DirectDebitActive,LatePaymentsLast12M,PaymentPlanActive,MonthlyDepositEUR,EZonaRegistered,EZonaLastLoginDate,AppUsage,MobileAppPlatform,NewsletterConsent,MarketingConsent,OutageNotificationConsent,PlannedOutageCountLast12M,UnplannedOutageCountLast12M,OpenServiceRequests,LastServiceRequestDate,LastServiceRequestType,SolarInterestScore,EnergyEfficiencyLeadScore,EVInterest,HeatPumpInterest,GreenEnergySubscription,PaperlessInvoice,ComplaintCountLast24M,ChurnRiskScore,CustomerLifetimeValueEUR,PreferredContactChannel,City,PostalCode,NumberOfEmployees,IndustryCode,LegalForm,Superuser
1e98e698-be85-4012-9b98-d5324aa0bfb4,veronika.kovac37@post.sk,18626415,BB-137-342,,FALSE,10/28/2024 22:08:00,10/28/2024 22:08:00,Household,Price sensitive,Electricity,Elektrina Online,B2B-ELE,Banska Bystrica,24ZSS6940341713M,ELM959600,TRUE,Monthly,3/18/2026 22:14:00,7773,7983,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,72.52,0,Postal order,FALSE,0,FALSE,81.33,TRUE,2/11/2026 17:09:00,"eZona web, API",Android,FALSE,FALSE,TRUE,1,1,1,,Meter reading,4,9,FALSE,FALSE,FALSE,FALSE,1,5,2538.2,eZona message,Banska Bystrica,97401,,,,TRUE
21423ef6-a548-4105-813d-69481b2fb862,andrea.kral38@post.sk,10168888,BB-138-692,,FALSE,4/8/2025 17:18:00,4/8/2025 17:18:00,Household,Green energy,Electricity,Verejna Sprava Elektrina,DMP1-PLYN,Banska Bystrica,24ZSS4127510617K,ELM729071,TRUE,Monthly,3/28/2026 6:48:00,14377,6739,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,39.28,85.15,Card,FALSE,1,FALSE,32.62,FALSE,,,,FALSE,FALSE,TRUE,4,1,0,7/8/2025 23:48:00,Contact support,2,10,FALSE,TRUE,FALSE,FALSE,1,6,1689.04,Phone,Banska Bystrica,97401,,,,FALSE
7f611d99-6de7-4895-bee6-bddde83febfb,miroslav.marekova39@municipal.sk,27120421,LM-139-165,,FALSE,10/13/2025 1:55:00,10/13/2025 1:55:00,Business,Small business,Electricity,Firma Elektrina Plus,DMP1-PLYN,Liptovsky Mikulas,24ZSS8196924816Q,ELM181294,TRUE,Monthly,4/24/2026 10:09:00,33556,119930,0,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,116.79,0,Direct debit,TRUE,1,FALSE,95.96,TRUE,11/28/2025 6:40:00,"eZona web, mobile web",,FALSE,TRUE,TRUE,3,1,0,,Move contract,0,10,TRUE,FALSE,FALSE,FALSE,1,5,5255.55,Email,Liptovsky Mikulas,03101,15,620100,neziskova organizacia,FALSE
0a6b32d2-c647-44f3-b90a-a77f022f671f,robert.varga40@azet.sk,14977010,PX-140-556,,FALSE,9/15/2018 12:38:00,9/15/2018 12:38:00,Household,Solar interest,Gas,Firma Plyn Plus,B2B-ELE,Poprad,24ZSS3567620323M,GAS328250,TRUE,Monthly,3/12/2026 15:19:00,11977,0,1887,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,172.79,473.7,Bank transfer,FALSE,4,TRUE,145.3,FALSE,,,,FALSE,TRUE,FALSE,4,1,1,,Solar consultation,8,5,TRUE,TRUE,TRUE,FALSE,0,6,6220.44,Phone,Poprad,05801,,,,FALSE
5aab7079-a199-4feb-9c56-583234a7baec,lenka.varga41@post.sk,14429971,RX-141-258,,FALSE,11/25/2022 21:25:00,11/25/2022 21:25:00,Household,Green energy,Electricity,Elektrina Online,DD1-DOM,Ruzomberok,24ZSS6339903684M,ELM279131,TRUE,Monthly,4/7/2026 10:22:00,3541,4780,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,40.91,0,Direct debit,TRUE,0,FALSE,42.05,TRUE,7/18/2025 16:28:00,mobile web,Android,FALSE,FALSE,TRUE,1,2,1,3/10/2025 2:10:00,Contact support,6,7,FALSE,FALSE,TRUE,TRUE,1,6,1513.67,SMS,Ruzomberok,03401,,,,TRUE
e4d5ab4b-549a-4860-a011-8e6cd477dbf4,robert.halas42@example.sk,13781520,ZX-142-771,,FALSE,12/19/2018 20:15:00,12/19/2018 20:15:00,Household,Solar interest,Gas,Plyn Domov,DD5-SOLAR,Zvolen,24ZSS5001448442K,GAS814518,TRUE,Monthly,4/8/2026 20:50:00,40499,0,1606,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,117.33,45.72,Direct debit,TRUE,0,FALSE,119.26,FALSE,,,,FALSE,TRUE,TRUE,3,1,0,3/12/2026 1:19:00,Meter reading,9,3,TRUE,FALSE,FALSE,FALSE,1,3,5866.5,Email,Zvolen,96001,,,,FALSE
00865537-5e19-42be-842a-783feadddce5,simona.lackova43@example.sk,16081484,RX-143-840,,FALSE,2/8/2021 9:23:00,2/8/2021 9:23:00,Household,Standard household,Electricity + Gas,Online Domov Duo,DMP1-PLYN,Ruzomberok,24ZSS1979450414M,ELM462767,TRUE,Monthly,4/19/2026 9:54:00,12342,6850,294,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,71.47,142.12,Direct debit,TRUE,1,FALSE,63.98,TRUE,4/18/2025 14:48:00,"eZona web, mobile web",Android,TRUE,FALSE,TRUE,4,3,0,1/19/2025 16:05:00,Deposit change,4,8,FALSE,FALSE,FALSE,FALSE,0,3,3430.56,SMS,Ruzomberok,03401,,,,FALSE
526dce20-7d3a-4c9c-8145-7ef121c872ad,juraj.urban44@post.sk,16180613,PX-144-680,,FALSE,1/6/2020 15:36:00,1/6/2020 15:36:00,Household,Price sensitive,Gas,Firma Plyn Plus,VS-ELE,Prievidza,24ZSS6597728459Q,GAS939540,TRUE,Monthly,3/1/2026 22:18:00,6881,0,1912,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,127.16,0,Direct debit,FALSE,0,FALSE,125.71,TRUE,6/25/2025 17:51:00,eZona web,iOS,TRUE,FALSE,FALSE,3,0,1,5/27/2025 16:01:00,Tariff consultation,0,4,FALSE,FALSE,FALSE,TRUE,0,0,8774.04,SMS,Prievidza,97101,,,,TRUE
5058aa35-f747-4053-abfd-87119df23d41,juraj.balaz45@example.sk,13701996,BB-145-317,,FALSE,9/11/2025 7:14:00,9/11/2025 7:14:00,Household,High consumption,Electricity,Verejna Sprava Elektrina,B2B-DUO,Banska Bystrica,24ZSS3961755856M,ELM691330,TRUE,Monthly,4/29/2026 15:17:00,19692,4449,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,60.85,39.11,Direct debit,FALSE,1,FALSE,68.74,TRUE,10/24/2025 13:58:00,mobile web,,TRUE,TRUE,TRUE,1,2,1,,Move contract,3,10,FALSE,TRUE,FALSE,TRUE,0,3,3346.75,SMS,Banska Bystrica,97401,,,,TRUE
587b3432-ae94-49fc-8d21-45d366e58cb4,ivana.fedorova46@municipal.sk,27233955,TX-146-633,ADM-509-848,FALSE,6/12/2022 4:42:00,6/12/2022 4:42:00,Business,Retail services,Electricity + Gas,Duo Komfort,B2B-GAS,Trencin,24ZSS2897751212P,ELM275301,TRUE,Monthly,5/2/2026 23:21:00,168926,66876,1445,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,130.18,0,Bank transfer,FALSE,0,FALSE,142.5,TRUE,2/11/2026 21:52:00,eZona web,iOS,TRUE,FALSE,TRUE,1,2,0,11/1/2025 4:54:00,Solar consultation,3,10,FALSE,TRUE,FALSE,TRUE,1,4,4295.94,eZona message,Trencin,91101,39,620100,zivnostnik,TRUE
a9730a0a-0ca4-40be-9404-4320fe0f3d4d,daniel.bartosova47@energia-client.sk,23034348,PX-147-901,ADM-758-102,FALSE,1/23/2020 23:16:00,1/23/2020 23:16:00,Business,Industrial,Electricity + Gas,Online Domov Duo,DD1-DOM,Poprad,24ZSS6185316541P,ELM969871,FALSE,Quarterly,4/9/2026 17:34:00,137595,86843,7009,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,552,0,Direct debit,FALSE,4,FALSE,515.31,FALSE,,,,FALSE,TRUE,TRUE,3,1,1,,Complaint,7,10,FALSE,FALSE,TRUE,FALSE,1,7,9936,SMS,Poprad,05801,195,256200,neziskova organizacia,FALSE
b2f4d5c7-5327-4d3b-839e-f9e2dc90f682,ivana.mikulas48@energia-client.sk,28246408,ZX-148-577,ADM-273-868,TRUE,8/31/2021 23:05:00,8/31/2021 23:05:00,Business,Hospitality,Electricity,Firma Elektrina Plus,DMP1-PLYN,Zilina,24ZSS1805998526Q,ELM618787,TRUE,Monthly,4/8/2026 12:48:00,161391,8308,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,217.58,536.88,Direct debit,TRUE,1,TRUE,208.37,TRUE,8/10/2025 17:06:00,"eZona web, mobile web",Android,TRUE,FALSE,FALSE,5,1,0,3/27/2025 5:53:00,Contact support,0,4,FALSE,FALSE,FALSE,TRUE,3,5,4351.6,Phone,Zilina,01001,20,493200,s.r.o.,TRUE
5706dd52-fa50-4db2-bb6b-e1561f230ad0,monika.kollarova49@example-business.sk,26142561,LM-149-314,ADM-573-648,FALSE,12/1/2024 7:25:00,12/1/2024 7:25:00,Business,Hospitality,Electricity,Verejna Sprava Elektrina,DD2-DOM,Liptovsky Mikulas,24ZSS1208936364Q,ELM598908,FALSE,Annual,3/5/2026 18:18:00,225219,8885,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,166.69,0,Direct debit,FALSE,0,FALSE,188.09,TRUE,3/13/2026 22:58:00,mobile web,Android,FALSE,FALSE,TRUE,3,0,1,4/21/2026 19:46:00,Move contract,1,6,TRUE,TRUE,FALSE,TRUE,1,5,7667.74,Phone,Liptovsky Mikulas,03101,22,861000,zivnostnik,TRUE
61a6afe1-f42e-4a98-b0c4-c17f67d0a07f,pavol.polak50@post.sk,17433167,MX-150-566,,FALSE,5/9/2021 12:05:00,5/9/2021 12:05:00,Household,Green energy,Electricity + Gas,Duo Komfort,DD1-DOM,Martin,24ZSS5771955845Q,ELM368175,TRUE,Monthly,4/10/2026 0:16:00,42739,4324,1128,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,107.86,0,Card,FALSE,0,FALSE,102.69,TRUE,12/29/2025 8:16:00,"eZona web, mobile web",Android,TRUE,TRUE,TRUE,2,1,1,1/2/2025 22:42:00,Solar consultation,4,6,FALSE,FALSE,TRUE,TRUE,1,3,6040.16,SMS,Martin,03601,,,,TRUE
e4c3744e-4ff7-4eab-ae61-2d93b5461c7b,miroslav.mikulas51@gmail.com,19520173,CX-151-172,,FALSE,1/22/2024 18:39:00,1/22/2024 18:39:00,Household,High consumption,Electricity,Elektrina Online,DD5-SOLAR,Cadca,24ZSS4746767949M,ELM410763,TRUE,Monthly,3/24/2026 12:00:00,35218,4988,0,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,23.95,3.96,Direct debit,TRUE,0,FALSE,27.08,TRUE,4/4/2026 7:24:00,"eZona web, API",,FALSE,TRUE,TRUE,1,1,0,,Meter reading,5,7,FALSE,FALSE,FALSE,FALSE,0,7,1341.2,SMS,Cadca,02201,,,,FALSE
10b6e547-1b2c-41ec-8409-d53235c30448,andrea.kollarova52@azet.sk,13322333,PX-152-444,,FALSE,5/17/2023 4:40:00,5/17/2023 4:40:00,Household,Solar interest,Electricity,Elektrina Domov,DMP1-PLYN,Poprad,24ZSS9395928796P,ELM931944,TRUE,Monthly,3/5/2026 2:28:00,41059,4218,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,68.8,0,Card,FALSE,0,FALSE,74.94,TRUE,2/25/2025 23:42:00,"eZona web, mobile web",iOS,TRUE,TRUE,FALSE,0,0,0,7/28/2025 19:05:00,Move contract,8,5,FALSE,TRUE,FALSE,TRUE,0,0,2752,SMS,Poprad,05801,,,,TRUE
d77ac35b-ee8f-46d4-9e07-e002c6f9e2c1,andrea.simekova53@post.sk,14743890,CX-153-686,,FALSE,6/29/2020 12:15:00,6/29/2020 12:15:00,Household,Senior assisted,Electricity,Elektrina Online,B2B-ELE,Cadca,24ZSS7151778941Q,ELM274830,FALSE,Quarterly,3/25/2026 18:28:00,24733,3431,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,50.65,0,Postal order,FALSE,0,FALSE,50.52,TRUE,4/25/2025 20:18:00,"eZona web, mobile web",iOS,TRUE,FALSE,FALSE,4,1,0,3/11/2025 5:40:00,Tariff consultation,1,9,FALSE,TRUE,TRUE,FALSE,3,2,2177.95,Email,Cadca,02201,,,,TRUE
22a0198d-09d7-4086-a525-b35af193865a,ivana.kollarova54@gmail.com,14546939,PX-154-740,,FALSE,4/11/2024 21:05:00,4/11/2024 21:05:00,Household,Standard household,Electricity + Gas,Firma Energia Plus,B2B-ELE,Prievidza,24ZSS5856564660K,ELM330433,TRUE,Monthly,4/13/2026 22:00:00,7005,8867,1378,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,129.47,0,Direct debit,TRUE,1,FALSE,107.33,TRUE,2/17/2026 13:04:00,"eZona web, mobile web",,TRUE,FALSE,FALSE,1,2,1,3/2/2025 2:35:00,Invoice copy,0,9,FALSE,FALSE,FALSE,TRUE,0,3,3366.22,eZona message,Prievidza,97101,,,,TRUE
88da710f-0dc2-4bd1-97ee-79d1612be4e5,andrea.simon55@azet.sk,13069731,RX-155-378,,FALSE,9/24/2022 20:08:00,9/24/2022 20:08:00,Household,Digital household,Electricity + Gas,Firma Energia Plus,VS-ELE,Ruzomberok,24ZSS9797782170K,ELM856167,FALSE,Quarterly,3/4/2026 22:58:00,12109,7874,557,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,86.13,0,Direct debit,FALSE,0,FALSE,88.82,TRUE,1/23/2025 2:50:00,eZona web,,TRUE,FALSE,TRUE,3,0,1,,Tariff consultation,7,10,FALSE,FALSE,FALSE,TRUE,0,6,2239.38,SMS,Ruzomberok,03401,,,,TRUE
9276fa37-cd14-4c31-9fef-83fb4246cf4b,jana.gregorova56@gmail.com,12564582,ZX-156-166,,FALSE,10/15/2022 15:28:00,10/15/2022 15:28:00,Household,Green energy,Gas,Plyn Komfort,DMP1-PLYN,Zvolen,24ZSS1776554368P,GAS277156,TRUE,Monthly,5/8/2026 6:27:00,15354,0,1243,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,136.37,284.16,Postal order,FALSE,1,TRUE,132.15,TRUE,5/10/2025 7:04:00,eZona web,,TRUE,TRUE,TRUE,2,1,1,7/11/2025 5:52:00,Solar consultation,4,4,FALSE,FALSE,TRUE,TRUE,0,6,7636.72,Email,Zvolen,96001,,,,FALSE
56b7f660-ebcf-4fe8-8339-2b83a512965f,juraj.kral57@azet.sk,11532964,TX-157-653,,FALSE,3/4/2019 1:31:00,3/4/2019 1:31:00,Household,Price sensitive,Electricity,Firma Elektrina Plus,VS-ELE,Trencin,24ZSS8860427139K,ELM622168,TRUE,Monthly,3/23/2026 14:02:00,38909,4466,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,72.85,0,Card,FALSE,1,FALSE,68.86,TRUE,9/18/2025 18:02:00,"eZona web, API",Android,TRUE,FALSE,TRUE,2,1,1,,Move contract,0,9,FALSE,FALSE,FALSE,TRUE,1,7,1457,Phone,Trencin,91101,,,,FALSE
a6685fd3-c193-4655-8a85-1f8948d9d774,miroslav.novakova58@firma.sk,28231326,MX-158-990,ADM-163-103,FALSE,9/11/2023 9:33:00,9/11/2023 9:33:00,Business,SME multi-site,Gas,Plyn Komfort,DD2-DOM,Martin,24ZSS4275920054P,GAS133912,TRUE,Monthly,3/1/2026 18:51:00,208818,0,3489,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,333.9,297.99,Card,FALSE,0,FALSE,358.92,TRUE,11/17/2025 9:07:00,"eZona web, mobile web",iOS,TRUE,TRUE,TRUE,2,0,0,4/1/2025 5:17:00,Invoice copy,5,1,FALSE,FALSE,FALSE,TRUE,5,3,18030.6,Phone,Martin,03601,25,493200,zivnostnik,TRUE
651c9685-e8fc-46fa-b568-eaabfee80b3a,zuzana.kovac59@firma.sk,28817734,PX-159-974,,FALSE,11/10/2025 17:07:00,11/10/2025 17:07:00,Business,Industrial,Electricity + Gas,Online Domov Duo,DD2-DOM,Poprad,24ZSS1541402503K,ELM706518,TRUE,Monthly,4/25/2026 12:08:00,23079,37189,6900,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,568.57,0,Direct debit,TRUE,1,FALSE,472.99,TRUE,2/18/2026 23:55:00,"eZona web, API",Android,FALSE,FALSE,TRUE,4,1,0,,Meter reading,7,5,FALSE,FALSE,FALSE,TRUE,0,4,31839.92,Email,Poprad,05801,233,561000,zivnostnik,TRUE
810c2c08-81aa-4726-af9c-9dc8c1fafe60,natalia.danko60@azet.sk,11958437,PX-160-458,,FALSE,8/7/2025 15:52:00,8/7/2025 15:52:00,Household,High consumption,Electricity + Gas,Online Domov Duo,DD1-DOM,Poprad,24ZSS2473201272M,ELM493978,TRUE,Monthly,4/19/2026 7:12:00,10747,4152,1580,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,111.69,89.85,Direct debit,TRUE,1,FALSE,110.03,TRUE,2/15/2026 17:58:00,mobile web,iOS,FALSE,FALSE,TRUE,3,3,0,7/30/2025 16:44:00,Invoice copy,7,9,FALSE,FALSE,TRUE,TRUE,0,8,2457.18,Email,Poprad,05801,,,,TRUE
1f5a8677-57c8-4d69-aefb-09a5c2498b58,zuzana.gregorova61@municipal.sk,21318075,PX-161-872,,TRUE,3/8/2021 5:16:00,3/8/2021 5:16:00,Business,Industrial,Electricity,Verejna Sprava Elektrina,DMP1-PLYN,Prievidza,24ZSS8397607791Q,ELM258606,FALSE,Annual,3/31/2026 1:55:00,62273,99381,0,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,202.88,0,Postal order,FALSE,1,FALSE,223.47,FALSE,,,,TRUE,TRUE,FALSE,5,3,0,12/31/2025 15:40:00,Move contract,0,9,TRUE,FALSE,FALSE,FALSE,0,3,9941.12,eZona message,Prievidza,97101,229,852000,s.r.o.,FALSE
060afd11-0ad2-4c6c-ad2c-d5910e97fb84,samuel.simon62@gmail.com,13027733,CX-162-804,,FALSE,2/12/2024 7:29:00,2/12/2024 7:29:00,Household,Green energy,Electricity,Elektrina Online,DD1-DOM,Cadca,24ZSS9868783834Q,ELM983558,TRUE,Monthly,3/23/2026 17:58:00,40514,2043,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,21.39,0,Direct debit,FALSE,0,FALSE,22.12,TRUE,1/3/2025 16:23:00,"eZona web, API",Android,TRUE,FALSE,TRUE,1,3,0,3/14/2025 17:52:00,Move contract,6,8,FALSE,FALSE,TRUE,TRUE,4,5,919.77,Email,Cadca,02201,,,,TRUE
38da0cec-46fd-4a36-9610-e6bac9050cd3,lenka.kral63@example-business.sk,29106279,ZX-163-919,,FALSE,1/22/2023 15:55:00,1/22/2023 15:55:00,Business,SME multi-site,Electricity,Elektrina Domov,B2B-ELE,Zilina,24ZSS7555206850K,ELM679721,TRUE,Monthly,5/6/2026 13:02:00,81580,29613,0,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,247.63,156.6,Direct debit,TRUE,0,FALSE,260.36,TRUE,2/15/2025 17:13:00,"eZona web, API",,TRUE,TRUE,TRUE,5,0,3,4/15/2025 17:53:00,Tariff consultation,5,6,FALSE,FALSE,FALSE,FALSE,1,6,9657.57,Phone,Zilina,01001,12,861000,s.r.o.,TRUE
48db07eb-19ca-4b4a-a301-1a2fc83f1f60,katarina.balaz64@example.sk,14591678,RX-164-833,,FALSE,5/24/2022 1:23:00,5/24/2022 1:23:00,Household,Price sensitive,Electricity,Firma Elektrina Plus,B2B-GAS,Ruzomberok,24ZSS9410195432K,ELM493499,FALSE,Quarterly,3/19/2026 23:22:00,44244,6242,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,30.19,2.41,Direct debit,TRUE,0,FALSE,27.25,TRUE,1/10/2026 19:12:00,"eZona web, mobile web",,TRUE,TRUE,FALSE,1,1,0,12/24/2025 16:11:00,Contact support,4,10,FALSE,FALSE,FALSE,FALSE,0,1,573.61,SMS,Ruzomberok,03401,,,,TRUE
8d2f3ade-948e-4575-a7f9-c963f2ae9450,daniel.balaz65@gmail.com,19854901,RX-165-354,,FALSE,5/12/2022 5:54:00,5/12/2022 5:54:00,Household,Senior assisted,Electricity + Gas,Duo Komfort,B2B-ELE,Ruzomberok,24ZSS4465604143P,ELM416832,TRUE,Monthly,3/3/2026 12:41:00,21058,2655,379,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,66.35,0,Direct debit,TRUE,0,FALSE,59.79,TRUE,5/15/2025 6:15:00,eZona web,Android,TRUE,FALSE,TRUE,0,1,1,,Contact support,5,3,FALSE,FALSE,FALSE,TRUE,0,2,3715.6,eZona message,Ruzomberok,03401,,,,TRUE
6e10f076-6651-4803-ace3-309328a75216,zuzana.novakova66@gmail.com,16272433,ZX-166-730,,FALSE,6/4/2018 10:07:00,6/4/2018 10:07:00,Household,Green energy,Gas,Plyn Komfort,DMP1-PLYN,Zilina,24ZSS3056795095Q,GAS259041,FALSE,Annual,3/28/2026 23:44:00,4121,0,1168,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,89.24,0,Direct debit,TRUE,1,FALSE,93.17,TRUE,7/11/2025 23:28:00,"eZona web, API",,TRUE,TRUE,TRUE,0,1,4,4/5/2026 20:14:00,Contact support,1,2,FALSE,FALSE,TRUE,TRUE,5,6,5800.6,eZona message,Zilina,01001,,,,FALSE
ddc0ff72-c4fd-479b-98ac-08f605e48e63,daniel.fedorova67@municipal.sk,20369233,CX-167-362,,FALSE,2/1/2020 20:07:00,2/1/2020 20:07:00,Business,SME multi-site,Gas,Plyn Domov,VS-ELE,Cadca,24ZSS4849314841K,GAS341753,TRUE,Monthly,3/16/2026 11:12:00,185989,0,4792,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,469.56,0,Bank transfer,FALSE,1,FALSE,396.41,TRUE,5/8/2025 12:40:00,mobile web,,TRUE,FALSE,TRUE,4,1,3,,Solar consultation,7,2,FALSE,FALSE,FALSE,TRUE,0,4,21130.2,SMS,Cadca,02201,1,471100,zivnostnik,TRUE
e88557ab-e8ba-4e9b-82df-0726c7e91559,katarina.novakova68@gmail.com,17822677,MX-168-657,,FALSE,4/7/2025 3:05:00,4/7/2025 3:05:00,Household,High consumption,Gas,Plyn Domov,DD2-DOM,Martin,24ZSS1477709661M,GAS570283,TRUE,Monthly,4/19/2026 2:27:00,4735,0,207,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,71.39,0,Bank transfer,FALSE,1,FALSE,65.77,TRUE,5/4/2025 23:21:00,eZona web,,FALSE,FALSE,TRUE,5,3,0,,Solar consultation,5,5,FALSE,FALSE,TRUE,TRUE,1,2,1784.75,Phone,Martin,03601,,,,FALSE
ecca6e9a-8584-42d2-8c90-0874074a96c6,tomas.varga69@gmail.com,18208747,PX-169-141,,FALSE,3/28/2022 14:41:00,3/28/2022 14:41:00,Household,Senior assisted,Electricity + Gas,Firma Energia Plus,DD1-DOM,Poprad,24ZSS2276368759P,ELM315691,TRUE,Monthly,4/19/2026 7:48:00,40766,7273,528,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,61.42,0,Direct debit,FALSE,1,FALSE,61.85,FALSE,,,,TRUE,TRUE,FALSE,2,2,1,7/24/2025 4:00:00,Complaint,7,7,FALSE,FALSE,FALSE,FALSE,0,5,4176.56,SMS,Poprad,05801,,,,FALSE
723ec63b-96aa-4c3e-b832-3b0e1129e892,natalia.gregorova70@gmail.com,12517389,ZX-170-593,,FALSE,11/5/2023 4:20:00,11/5/2023 4:20:00,Household,Solar interest,Electricity,Firma Elektrina Plus,DD2-DOM,Zilina,24ZSS2352017160P,ELM250541,FALSE,Quarterly,4/9/2026 2:34:00,28122,4345,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,26.83,0,Bank transfer,FALSE,1,FALSE,22.52,TRUE,3/8/2025 8:43:00,eZona web,Android,FALSE,TRUE,FALSE,5,0,1,,Move contract,8,5,FALSE,FALSE,FALSE,TRUE,3,6,1207.35,Email,Zilina,01001,,,,TRUE
3da58dc5-2eb2-4e28-8884-cf8b55fb3773,michal.marekova71@azet.sk,17470917,RX-171-767,,FALSE,8/4/2022 8:33:00,8/4/2022 8:33:00,Household,Standard household,Electricity + Gas,Duo Komfort,DD5-SOLAR,Ruzomberok,24ZSS4186070254M,ELM202678,TRUE,Monthly,4/5/2026 15:49:00,25137,5135,1125,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,90.85,0,Direct debit,TRUE,4,FALSE,78.08,TRUE,10/4/2025 4:47:00,eZona web,,FALSE,TRUE,TRUE,5,2,0,2/3/2026 5:02:00,Move contract,0,5,FALSE,TRUE,FALSE,TRUE,1,5,5905.25,Email,Ruzomberok,03401,,,,TRUE
bbf2aacd-4386-419a-a315-dd9ecb4038f7,tomas.bartosova72@gmail.com,14103850,MX-172-358,,FALSE,2/16/2021 11:54:00,2/16/2021 11:54:00,Household,Digital household,Electricity + Gas,Duo Komfort,DD1-DOM,Martin,24ZSS7874321189P,ELM665271,FALSE,Quarterly,3/26/2026 1:06:00,12130,5027,1615,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,162.78,0,Direct debit,FALSE,0,FALSE,184.3,TRUE,12/11/2025 2:27:00,"eZona web, mobile web",,TRUE,TRUE,FALSE,3,3,0,,Solar consultation,4,5,FALSE,FALSE,FALSE,TRUE,0,3,2930.04,Email,Martin,03601,,,,TRUE
33b96be2-2be0-4d2b-a3d0-066ae0b9fc97,peter.lackova73@post.sk,16402869,PX-173-838,,FALSE,5/14/2023 12:26:00,5/14/2023 12:26:00,Household,Senior assisted,Electricity,Elektrina Online,DD5-SOLAR,Poprad,24ZSS3663322756K,ELM775326,TRUE,Monthly,3/5/2026 16:47:00,7382,7566,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,50.44,137.27,Direct debit,TRUE,1,FALSE,47.91,TRUE,7/27/2025 1:42:00,"eZona web, mobile web",,FALSE,TRUE,TRUE,1,1,0,9/19/2025 12:13:00,Deposit change,6,10,FALSE,FALSE,FALSE,TRUE,0,3,1210.56,Email,Poprad,05801,,,,TRUE
815ac600-a20a-4a11-ab20-2e25afd9b129,simona.polak74@post.sk,14962153,PX-174-543,,FALSE,8/24/2021 17:30:00,8/24/2021 17:30:00,Household,Green energy,Gas,Plyn Domov,B2B-ELE,Prievidza,24ZSS9959896855M,GAS235544,FALSE,Annual,4/9/2026 17:52:00,25735,0,146,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,78.03,77.95,Bank transfer,FALSE,2,FALSE,89.18,TRUE,7/1/2025 13:14:00,"eZona web, mobile web",iOS,FALSE,FALSE,TRUE,2,0,1,4/22/2025 15:42:00,Complaint,2,2,FALSE,TRUE,TRUE,TRUE,1,5,5228.01,Phone,Prievidza,97101,,,,TRUE
